theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,20,10,CVQ,semantic,last,0.5781,,0.5104,0.651,,192,111,8,0.6033,"{""correct"": 111, ""garbage"": 8, ""intermediate_intrusion"": 73}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,20,10,FVQ,semantic,first,0.8906,,0.849,0.9323,,192,171,1,0.8953,"{""correct"": 171, ""garbage"": 1, ""intermediate_intrusion"": 18, ""recency_intrusion"": 2}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,20,15,CVQ,semantic,last,0.4583,,0.3854,0.526,,192,88,33,0.5535,"{""correct"": 88, ""garbage"": 33, ""intermediate_intrusion"": 71}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,20,15,FVQ,semantic,first,0.776,,0.7135,0.8333,,192,149,2,0.7842,"{""correct"": 149, ""garbage"": 2, ""intermediate_intrusion"": 41}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,20,20,CVQ,semantic,last,0.4375,,0.3698,0.5052,,192,84,41,0.5563,"{""correct"": 84, ""garbage"": 41, ""intermediate_intrusion"": 67}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,20,20,FVQ,semantic,first,0.7969,,0.7396,0.849,,192,153,2,0.8053,"{""correct"": 153, ""garbage"": 2, ""intermediate_intrusion"": 37}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,20,30,CVQ,semantic,last,0.3958,,0.3281,0.4688,,192,76,73,0.6387,"{""correct"": 76, ""garbage"": 73, ""intermediate_intrusion"": 43}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,20,30,FVQ,semantic,first,0.6875,,0.6198,0.75,,192,132,4,0.7021,"{""correct"": 132, ""garbage"": 4, ""intermediate_intrusion"": 56}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,20,50,CVQ,semantic,last,0.1905,,0.131,0.25,,168,32,98,0.4571,"{""correct"": 32, ""garbage"": 98, ""intermediate_intrusion"": 38}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=168; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,20,50,FVQ,semantic,first,0.7262,,0.6548,0.7917,,168,122,2,0.7349,"{""correct"": 122, ""garbage"": 2, ""intermediate_intrusion"": 44}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=168; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,25,5,CVQ,semantic,last,0.7639,,0.6944,0.8333,,144,110,0,0.7639,"{""correct"": 110, ""intermediate_intrusion"": 34}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=144; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,25,5,FVQ,semantic,first,0.9306,,0.8889,0.9655,,144,134,2,0.9437,"{""correct"": 134, ""garbage"": 2, ""intermediate_intrusion"": 8}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=144; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,25,10,CVQ,semantic,last,0.5625,,0.4896,0.6302,,192,108,4,0.5745,"{""correct"": 108, ""garbage"": 4, ""intermediate_intrusion"": 80}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,25,10,FVQ,semantic,first,0.8594,,0.8073,0.9062,,192,165,2,0.8684,"{""correct"": 165, ""garbage"": 2, ""intermediate_intrusion"": 25}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,25,15,CVQ,semantic,last,0.474,,0.401,0.5417,,192,91,34,0.5759,"{""correct"": 91, ""garbage"": 34, ""intermediate_intrusion"": 67}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,25,15,FVQ,semantic,first,0.8698,,0.8229,0.9167,,192,167,2,0.8789,"{""correct"": 167, ""garbage"": 2, ""intermediate_intrusion"": 22, ""recency_intrusion"": 1}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,25,20,CVQ,semantic,last,0.3611,,0.2944,0.4278,,180,65,41,0.4676,"{""correct"": 65, ""garbage"": 41, ""intermediate_intrusion"": 74}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=180; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,25,20,FVQ,semantic,first,0.8389,,0.7833,0.8944,,180,151,3,0.8531,"{""correct"": 151, ""garbage"": 3, ""intermediate_intrusion"": 26}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=180; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,25,30,CVQ,semantic,last,0.3389,,0.2667,0.4111,,180,61,66,0.5351,"{""correct"": 61, ""garbage"": 66, ""intermediate_intrusion"": 53}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=180; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,25,30,FVQ,semantic,first,0.7611,,0.7,0.8222,,180,137,1,0.7654,"{""correct"": 137, ""garbage"": 1, ""intermediate_intrusion"": 42}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=180; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,25,50,CVQ,semantic,last,0.256,,0.1905,0.3214,,168,43,71,0.4433,"{""correct"": 43, ""garbage"": 71, ""intermediate_intrusion"": 54}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=168; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,25,50,FVQ,semantic,first,0.6786,,0.6071,0.75,,168,114,6,0.7037,"{""correct"": 114, ""garbage"": 6, ""intermediate_intrusion"": 48}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=168; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,30,5,CVQ,semantic,last,0.7569,,0.6875,0.8264,,144,109,0,0.7569,"{""correct"": 109, ""intermediate_intrusion"": 35}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=144; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,30,5,FVQ,semantic,first,0.9306,,0.8889,0.9722,,144,134,1,0.9371,"{""correct"": 134, ""garbage"": 1, ""intermediate_intrusion"": 9}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=144; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,30,10,CVQ,semantic,last,0.505,,0.44,0.575,,200,101,7,0.5233,"{""correct"": 101, ""garbage"": 7, ""intermediate_intrusion"": 91, ""primacy_intrusion"": 1}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=200; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,30,10,FVQ,semantic,first,0.905,,0.8649,0.945,,200,181,1,0.9095,"{""correct"": 181, ""garbage"": 1, ""intermediate_intrusion"": 18}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=200; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,30,15,CVQ,semantic,last,0.5312,,0.4635,0.6042,,192,102,27,0.6182,"{""correct"": 102, ""garbage"": 27, ""intermediate_intrusion"": 63}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,30,15,FVQ,semantic,first,0.849,,0.7969,0.8958,,192,163,2,0.8579,"{""correct"": 163, ""garbage"": 2, ""intermediate_intrusion"": 27}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,30,20,CVQ,semantic,last,0.4583,,0.3906,0.526,,192,88,39,0.5752,"{""correct"": 88, ""garbage"": 39, ""intermediate_intrusion"": 65}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,30,20,FVQ,semantic,first,0.7344,,0.6719,0.7969,,192,141,1,0.7382,"{""correct"": 141, ""garbage"": 1, ""intermediate_intrusion"": 50}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,30,30,CVQ,semantic,last,0.35,,0.2778,0.4167,,180,63,44,0.4632,"{""correct"": 63, ""garbage"": 44, ""intermediate_intrusion"": 73}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=180; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,30,30,FVQ,semantic,first,0.7556,,0.6889,0.8167,,180,136,4,0.7727,"{""correct"": 136, ""garbage"": 4, ""intermediate_intrusion"": 40}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=180; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,30,50,CVQ,semantic,last,0.2976,,0.2321,0.3632,,168,50,60,0.463,"{""correct"": 50, ""garbage"": 60, ""intermediate_intrusion"": 58}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=168; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,30,50,FVQ,semantic,first,0.7679,,0.7024,0.8274,,168,129,3,0.7818,"{""correct"": 129, ""garbage"": 3, ""intermediate_intrusion"": 36}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=168; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,40,5,CVQ,semantic,last,0.6786,,0.6071,0.75,,168,114,3,0.6909,"{""correct"": 114, ""garbage"": 3, ""intermediate_intrusion"": 50, ""primacy_intrusion"": 1}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=168; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,40,5,FVQ,semantic,first,0.9286,,0.8869,0.9643,,168,156,0,0.9286,"{""correct"": 156, ""intermediate_intrusion"": 12}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=168; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,40,10,CVQ,semantic,last,0.5,,0.43,0.57,,200,100,12,0.5319,"{""correct"": 100, ""garbage"": 12, ""intermediate_intrusion"": 88}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=200; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,40,10,FVQ,semantic,first,0.88,,0.835,0.925,,200,176,1,0.8844,"{""correct"": 176, ""garbage"": 1, ""intermediate_intrusion"": 23}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=200; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,40,15,CVQ,semantic,last,0.3698,,0.3073,0.4376,,192,71,34,0.4494,"{""correct"": 71, ""garbage"": 34, ""intermediate_intrusion"": 87}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,40,15,FVQ,semantic,first,0.8281,,0.776,0.8802,,192,159,3,0.8413,"{""correct"": 159, ""garbage"": 3, ""intermediate_intrusion"": 30}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,40,20,CVQ,semantic,last,0.4479,,0.3802,0.5156,,192,86,38,0.5584,"{""correct"": 86, ""garbage"": 38, ""intermediate_intrusion"": 68}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,40,20,FVQ,semantic,first,0.8229,,0.7656,0.875,,192,158,1,0.8272,"{""correct"": 158, ""garbage"": 1, ""intermediate_intrusion"": 33}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,40,30,CVQ,semantic,last,0.3095,,0.2381,0.381,,168,52,33,0.3852,"{""correct"": 52, ""garbage"": 33, ""intermediate_intrusion"": 83}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=168; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,40,30,FVQ,semantic,first,0.7798,,0.7143,0.8393,,168,131,3,0.7939,"{""correct"": 131, ""garbage"": 3, ""intermediate_intrusion"": 34}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=168; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,45,5,CVQ,semantic,last,0.6833,,0.6167,0.7501,,180,123,0,0.6833,"{""correct"": 123, ""intermediate_intrusion"": 57}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=180; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,45,5,FVQ,semantic,first,0.9278,,0.8889,0.9611,,180,167,0,0.9278,"{""correct"": 167, ""intermediate_intrusion"": 12, ""recency_intrusion"": 1}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=180; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,45,10,CVQ,semantic,last,0.5677,,0.5,0.6406,,192,109,6,0.586,"{""correct"": 109, ""garbage"": 6, ""intermediate_intrusion"": 77}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,45,10,FVQ,semantic,first,0.8385,,0.7865,0.8854,,192,161,1,0.8429,"{""correct"": 161, ""garbage"": 1, ""intermediate_intrusion"": 30}",A,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,45,15,CVQ,semantic,last,0.4427,,0.375,0.5156,,192,85,19,0.4913,"{""correct"": 85, ""garbage"": 19, ""intermediate_intrusion"": 88}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,45,15,FVQ,semantic,first,0.8438,,0.7917,0.8906,,192,162,1,0.8482,"{""correct"": 162, ""garbage"": 1, ""intermediate_intrusion"": 29}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,45,20,CVQ,semantic,last,0.3906,,0.3177,0.4583,,192,75,33,0.4717,"{""correct"": 75, ""garbage"": 33, ""intermediate_intrusion"": 84}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,45,20,FVQ,semantic,first,0.8542,,0.8021,0.901,,192,164,1,0.8586,"{""correct"": 164, ""garbage"": 1, ""intermediate_intrusion"": 27}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=192; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,45,30,CVQ,semantic,last,0.3278,,0.2611,0.3944,,180,59,43,0.4307,"{""correct"": 59, ""garbage"": 43, ""intermediate_intrusion"": 78}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=180; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
08_museum_naturalistic,claude-4.5-haiku,Claude-4.5,True,base,museum_m0,narrative_m0,45,30,FVQ,semantic,first,0.7222,,0.6611,0.7889,,180,130,5,0.7429,"{""correct"": 130, ""garbage"": 5, ""intermediate_intrusion"": 45}",B,,raw,experiments_cloud/results/museum_endpoint/claude-haiku/sweep_20260722_161853.json,stopped_early=True; n_observations=180; seed_formula uses PYTHONHASHSEED-salted hash(); stimuli not re-derivable
